"date","eu_price","eu_gdtr_l1","eu_gdtr_l2","eu_ndtr_l1","eu_ndtr_l2","eu_gdtr_s1","eu_gdtr_s2","eu_ndtr_s1","eu_ndtr_s2"
1989-12-26,521.98508,692.77798,1236.16642,636.7533,1044.39251,45.98436,5.91631,50.03707,7.0065
1989-12-27,523.36601,694.64069,1242.52428,638.45704,1049.73703,45.87973,5.8881,49.92387,6.97326
1989-12-28,523.52242,694.8695,1243.04689,638.66137,1050.15955,45.88393,5.88786,49.92889,6.97311
1989-12-29,530.68707,704.43473,1276.96968,647.43784,1078.76829,45.27191,5.72946,49.26411,6.78585
1989-12-30,537.50399,713.53902,1309.67124,655.79021,1106.34329,44.70606,5.58495,48.64951,6.61501
1989-12-31,541.37999,718.73485,1328.43314,660.55173,1122.14577,44.39936,5.50707,48.31679,6.52305
1990-01-01,544.28279,722.63458,1342.53376,664.12319,1134.01411,44.17705,5.4507,48.07579,6.45653
1990-01-02,546.2173,725.23973,1351.8977,666.50722,1141.88916,44.03617,5.41473,47.92321,6.41412
1990-01-03,547.57049,727.06691,1358.39163,668.17796,1147.34572,43.9435,5.39075,47.82295,6.38587
1990-01-04,534.38722,709.62153,1292.89245,652.12942,1091.96655,45.01569,5.65266,48.99097,6.69644
1990-01-05,525.21618,697.49481,1248.41156,640.97101,1054.35067,45.80288,5.84916,49.84874,6.92951
1990-01-06,525.08486,697.34127,1247.57944,640.82405,1053.62893,45.83118,5.85515,49.87999,6.93674
1990-01-07,525.12788,697.41955,1247.57701,640.89006,1053.60794,45.84425,5.85725,49.89467,6.93935
1990-01-08,524.98241,697.24734,1246.67897,640.72608,1052.83056,45.87377,5.86356,49.92725,6.94695
1990-01-09,521.13452,692.17796,1228.26978,636.05677,1037.24693,46.22551,5.95224,50.31093,7.05226
1990-01-10,516.39418,685.92478,1205.79828,630.29852,1018.23209,46.66153,6.06327,50.78642,7.18407
1990-01-11,519.87528,690.59614,1221.95099,634.57831,1031.83008,46.36221,5.98421,50.46169,7.09069
1990-01-12,504.43769,670.15002,1149.32009,615.77376,970.44495,47.75319,6.34203,51.97701,7.51505
1990-01-13,504.31053,670.00129,1148.55055,615.63152,969.77772,47.78271,6.34854,52.0096,7.52289
1990-01-14,504.25619,669.94921,1148.11336,615.57808,969.39117,47.80533,6.35321,52.03469,7.52857
1990-01-15,504.34298,670.08469,1148.31898,615.69727,969.54731,47.81459,6.35434,52.04524,7.53004
1990-01-16,512.13366,680.4905,1183.72281,625.24309,999.39197,47.09115,6.16071,51.25906,7.30095
1990-01-17,505.26995,671.41661,1151.8866,616.89334,972.47283,47.73784,6.32861,51.96403,7.50023
1990-01-18,509.87594,677.587,1172.79783,622.54891,990.084,47.31809,6.21598,51.50827,7.36708
1990-01-19,511.85461,680.25296,1181.75977,624.98847,997.61802,47.15084,6.17072,51.32703,7.31367
1990-01-20,510.37934,678.3204,1174.77515,623.20536,991.69735,47.30376,6.20943,51.49412,7.35973
1990-01-21,506.79201,673.59243,1158.12894,618.85066,977.6109,47.6526,6.29968,51.87476,7.46695
1990-01-22,502.59016,668.04857,1138.79761,613.74598,961.2575,48.06419,6.40714,52.32375,7.5946
1990-01-23,496.78795,660.37977,1112.38766,606.68897,938.92746,48.63567,6.55811,52.9469,7.77384
1990-01-24,490.77046,652.42465,1085.33134,599.36843,916.05314,49.24123,6.72001,53.60717,7.96606
1990-01-25,486.53786,646.83773,1066.49976,594.22499,900.1254,49.6823,6.83899,54.08833,8.10739
1990-01-26,485.07769,644.92354,1059.95016,592.45916,894.57513,49.84877,6.88339,54.27023,8.16023
1990-01-27,483.32789,642.627,1052.16519,590.34127,887.98055,50.04568,6.93635,54.48535,8.22323
1990-01-28,481.13584,639.74488,1042.4963,587.68507,879.79382,50.28944,7.0025,54.75154,8.3019
1990-01-29,478.3336,636.05438,1030.24033,584.28518,869.42171,50.59882,7.08722,55.08928,8.40262
1990-01-30,474.14704,630.52648,1012.11585,579.19649,854.09472,51.05709,7.21422,55.58922,8.55349
1990-01-31,483.7143,643.3038,1052.99604,590.91862,888.54817,50.03376,6.92414,54.47649,8.21
1990-02-01,486.87258,647.54825,1066.64809,594.80547,900.03176,49.724,6.83691,54.14034,8.10691
1990-02-02,490.60047,652.55291,1082.89161,599.38965,913.69948,49.35967,6.73527,53.74482,7.98673
1990-02-03,490.3033,652.17717,1081.39794,599.03916,912.42251,49.40791,6.74699,53.79783,8.00079
1990-02-04,489.43368,651.04335,1077.39014,597.99135,909.02211,49.51369,6.77444,53.91356,8.0335
1990-02-05,488.24049,649.48111,1071.9737,596.54982,904.43135,49.65242,6.81096,54.06524,8.07699
1990-02-06,483.05393,642.62308,1049.08936,590.23937,885.08919,50.19678,6.95884,54.659,8.25266
1990-02-07,488.15294,649.45552,1071.15698,596.50136,903.66688,49.68334,6.81499,54.10116,8.08244
1990-02-08,491.37272,653.78397,1085.18912,600.46444,915.46777,49.37227,6.72819,53.76355,7.97984
1990-02-09,493.09139,656.1037,1092.64169,602.586,921.72718,49.21697,6.68443,53.59524,7.92817
1990-02-10,491.48706,653.99773,1085.37697,600.64388,915.57504,49.39478,6.7313,53.78957,7.98397
1990-02-11,487.56936,648.82388,1067.95558,595.88158,900.84642,49.80548,6.84179,54.23777,8.11531
1990-02-12,485.97202,646.72664,1060.80641,593.94784,894.79258,49.9866,6.89008,54.43571,8.1728
1990-02-13,489.17633,651.03552,1074.69828,597.89285,906.47365,49.67377,6.80237,54.09615,8.06908
1990-02-14,489.74613,651.81559,1077.02715,598.60301,908.42008,49.63426,6.79009,54.05366,8.05469
1990-02-15,495.78419,659.90288,1103.50847,606.01627,930.7133,49.03827,6.62559,53.40587,7.85992
1990-02-16,492.41271,655.45369,1088.37912,601.91985,917.921,49.38837,6.71879,53.78806,7.97076
1990-02-17,490.09575,652.40327,1078.00324,599.10962,909.14222,49.6378,6.78524,54.06053,8.04983
1990-02-18,488.22747,649.94686,1069.64256,596.84556,902.06591,49.84436,6.84028,54.28625,8.11536
1990-02-19,486.28485,647.392,1060.99186,594.49087,894.74492,50.06004,6.89804,54.52192,8.18411
1990-02-20,484.04279,644.44003,1051.0779,591.77127,886.35737,50.30804,6.96494,54.79285,8.26373
1990-02-21,481.48433,641.06837,1039.83943,588.66582,876.85195,50.59149,7.04194,55.10244,8.35535
1990-02-22,477.9436,636.39218,1024.43787,584.36141,863.83372,50.98028,7.14871,55.52686,8.48233
1990-02-23,478.1436,636.6779,1025.14183,584.61865,864.41157,50.9761,7.14613,55.52281,8.47943
1990-02-24,480.82678,640.29222,1036.55871,587.9258,874.00492,50.706,7.06897,55.22969,8.38819
1990-02-25,484.77354,645.59462,1053.49557,592.78189,888.24783,50.30588,6.95594,54.79508,8.25443
1990-02-26,487.55917,649.34653,1065.50017,596.21504,898.33466,50.03372,6.87919,54.4997,8.16368
1990-02-27,489.26237,651.64759,1072.80366,598.31931,904.46526,49.87703,6.8346,54.32985,8.11101
1990-02-28,493.42176,657.23541,1090.94713,603.43656,919.72227,49.47026,6.7216,53.88794,7.97726
1990-03-01,500.18302,666.29394,1120.76417,611.73916,944.81557,48.80888,6.5404,53.16879,7.7626
1990-03-02,505.25165,673.09627,1143.39036,617.97076,963.84711,48.33036,6.41076,52.64873,7.60907
1990-03-03,506.34711,674.58204,1148.17571,619.32767,967.8583,48.24325,6.38627,52.55446,7.58018
1990-03-04,507.16597,675.6972,1151.70718,620.34457,970.81458,48.18306,6.36896,52.48945,7.5598
1990-03-05,507.3288,675.93444,1152.25147,620.55702,971.25579,48.18566,6.36828,52.49276,7.55913
1990-03-06,505.57863,673.63278,1144.14024,618.43572,964.3929,48.36919,6.41542,52.69338,7.61529
1990-03-07,506.76258,675.23807,1149.33112,619.90187,968.74476,48.27341,6.38864,52.58968,7.58369
1990-03-08,508.80256,677.99314,1158.44721,622.42107,976.3968,48.09587,6.34029,52.39713,7.52653
1990-03-09,507.38729,676.13465,1151.83002,620.70738,970.796,48.2472,6.37882,52.56262,7.57246
1990-03-10,508.02898,677.01286,1154.5558,621.50712,973.07391,48.20416,6.36606,52.51626,7.55747
1990-03-11,509.69632,679.26756,1161.97912,623.56817,979.30212,48.06328,6.32748,52.36354,7.51188
1990-03-12,510.33896,680.14668,1164.71762,624.36896,981.59048,48.02073,6.3149,52.31771,7.4971
1990-03-13,508.52766,677.76373,1156.28478,622.173,974.45713,48.2087,6.36296,52.52321,7.55436
1990-03-14,508.34162,677.53612,1155.24069,621.95846,973.55964,48.24456,6.37105,52.56275,7.5641
1990-03-15,507.59974,676.56969,1151.68105,621.06521,970.54053,48.33279,6.39299,52.6594,7.5903
1990-03-16,511.43536,681.7306,1168.98734,625.78926,985.08346,47.98357,6.29924,52.28004,7.47932
1990-03-17,512.12856,682.67776,1171.96856,626.65266,987.57565,47.93624,6.28547,52.229,7.46311
1990-03-18,512.54498,683.2546,1173.67922,627.17604,988.99855,47.91515,6.27859,52.20651,7.45508
1990-03-19,512.48177,683.19078,1173.18987,627.11186,988.56845,47.93904,6.2835,52.23301,7.46105
1990-03-20,511.55536,681.97958,1168.76102,625.99359,984.81602,48.0434,6.30951,52.34726,7.49209
1990-03-21,512.47894,683.23564,1172.79953,627.13989,988.19726,47.97425,6.29,52.27249,7.46908
1990-03-22,505.07637,673.4142,1138.81622,618.11169,959.5221,48.68293,6.4745,53.04575,7.68848
1990-03-23,508.25011,677.69147,1153.03302,622.025,971.46181,48.39238,6.3959,52.73024,7.59545
1990-03-24,508.67614,678.28066,1154.78623,622.56017,972.92057,48.36884,6.38837,52.70508,7.58666
1990-03-25,508.81822,678.49081,1155.24809,622.7472,973.2921,48.37242,6.38801,52.70945,7.58637
1990-03-26,509.23557,679.06886,1156.96367,623.2719,974.71912,48.34974,6.38072,52.68524,7.57785
1990-03-27,514.25798,685.81729,1179.70692,629.45189,993.83615,47.88766,6.25746,52.18291,7.43181
1990-03-28,513.50063,684.83009,1176.05276,628.53951,990.73802,47.9749,6.27899,52.27849,7.45752
1990-03-29,508.71388,678.4887,1154.02167,622.70791,972.14179,48.437,6.3987,52.78301,7.59998
1990-03-30,504.69637,673.17154,1135.68714,617.81673,956.66221,48.83463,6.50249,53.21726,7.72352
1990-03-31,505.06033,673.67794,1137.14873,618.27567,957.87555,48.8165,6.49634,53.19799,7.71636
1990-04-01,506.01655,674.97855,1141.28321,619.46258,961.33679,48.7416,6.47504,53.11697,7.69123
1990-04-02,507.29597,676.7139,1146.8885,621.04713,966.03399,48.63605,6.4456,53.00262,7.65646
1990-04-03,513.15006,684.57539,1173.27136,628.24769,988.21188,48.0908,6.29969,52.40964,7.48349
1990-04-04,507.62427,677.2477,1147.88404,621.51105,966.79108,48.62506,6.4383,52.99288,7.64844
1990-04-05,508.53237,678.48418,1151.81119,622.63876,970.07746,48.55599,6.41863,52.91819,7.62524
1990-04-06,506.93427,676.38122,1144.40424,620.70109,963.81453,48.72631,6.46227,53.10448,7.67728
1990-04-07,506.3939,675.68154,1141.77212,620.05328,961.57951,48.7966,6.47951,53.18159,7.69791
1990-04-08,506.21862,675.46809,1140.78563,619.85158,960.73137,48.83197,6.4875,53.22062,7.70754
1990-04-09,506.48409,675.84261,1141.7867,620.18976,961.55681,48.82486,6.48421,53.21335,7.70376
1990-04-10,508.01992,677.92359,1148.55191,622.09075,967.22741,48.69458,6.44819,53.07211,7.66119
1990-04-11,504.30996,673.01318,1131.64725,617.57363,952.95765,49.06717,6.54547,53.47912,7.77703
1990-04-12,506.68616,676.22437,1142.18776,620.50934,961.79976,48.85279,6.48688,53.24642,7.7077
1990-04-13,508.16351,678.22677,1148.6909,622.33856,967.24968,48.72781,6.4523,53.11093,7.66682
1990-04-14,509.36727,679.86157,1153.965,623.8309,971.667,48.63003,6.42502,53.005,7.63459
1990-04-15,510.14292,680.92073,1157.29555,624.7962,974.45109,48.57393,6.40882,52.9444,7.6155
1990-04-16,510.19104,681.00533,1157.31719,624.86824,974.45178,48.58756,6.41104,52.95974,7.61828
1990-04-17,509.40293,679.97628,1153.55312,623.91761,971.26295,48.68068,6.43423,53.06176,7.64599
1990-04-18,501.00093,668.80967,1115.40049,613.65822,939.09751,49.49984,6.64939,53.95579,7.902
1990-04-19,498.197,665.10352,1102.78294,610.2476,928.44385,49.79408,6.72702,54.27739,7.99451
1990-04-20,496.9955,663.52502,1097.29924,608.79245,923.80595,49.93203,6.76287,54.42838,8.0373
1990-04-21,495.18589,661.13936,1089.16072,606.59545,916.92907,50.13143,6.81546,54.64648,8.10001
1990-04-22,492.64837,657.78667,1077.86539,603.50965,907.39107,50.40578,6.8886,54.94639,8.1872
1990-04-23,490.93726,655.53167,1070.22892,601.43262,900.93823,50.59886,6.9399,55.1576,8.24839
1990-04-24,491.81461,656.72691,1073.89035,602.52287,904.00072,50.52668,6.91864,55.07953,8.2233
1990-04-25,490.81197,655.41185,1069.34972,601.30976,900.15901,50.64764,6.95033,55.21198,8.26113
1990-04-26,493.03478,658.41861,1078.92085,604.05791,908.18433,50.43527,6.89058,54.98143,8.19041
1990-04-27,484.2643,646.75494,1040.45993,593.34378,875.76964,51.34792,7.13856,55.97757,8.48553
1990-04-28,484.99203,647.74937,1043.4304,594.24987,878.25168,51.28879,7.12066,55.91368,8.46442
1990-04-29,486.22051,649.41758,1048.57227,595.77287,882.55734,51.17678,7.08807,55.79228,8.4259
1990-04-30,487.92068,651.72136,1055.77448,597.8774,888.59267,51.01556,7.04192,55.61736,8.37129
1990-05-01,490.95612,655.81979,1068.81184,601.62516,899.52975,50.71528,6.95751,55.29111,8.27129
1990-05-02,494.29911,660.33099,1083.26841,605.75091,911.65932,50.38712,6.86597,54.93449,8.1628
1990-05-03,494.82269,661.05205,1085.38202,606.40658,913.42039,50.35279,6.85512,54.8976,8.15006
1990-05-04,495.19231,661.56658,1086.8205,606.87286,914.61387,50.33414,6.84856,54.87778,8.14241
1990-05-05,495.65664,662.20815,1088.67673,607.4557,916.15849,50.30587,6.83938,54.84749,8.13166
1990-05-06,496.23796,663.00658,1091.05061,608.1821,918.13809,50.26573,6.82699,54.80426,8.11708
1990-05-07,496.97871,664.01938,1094.13111,609.1047,920.71128,50.20946,6.81022,54.74348,8.09732
1990-05-08,497.94794,665.33956,1098.22891,610.30889,924.13875,50.13012,6.78723,54.65759,8.07016
1990-05-09,494.82194,661.20078,1084.31098,606.5022,912.39599,50.46242,6.87574,55.02083,8.17568
1990-05-10,495.62249,662.29396,1087.64697,607.4984,915.18366,50.39944,6.8571,54.95274,8.15368
1990-05-11,505.52976,675.59032,1131.0674,619.67895,951.67191,49.40812,6.58587,53.87328,7.83159
1990-05-12,508.7886,679.99163,1145.54346,623.70333,963.81314,49.10636,6.504,53.54535,7.73456
1990-05-13,511.25518,683.32927,1156.52433,626.75351,973.01706,48.88534,6.44405,53.30532,7.66354
1990-05-14,512.67762,685.26092,1162.79534,628.51698,978.26723,48.76709,6.41148,53.17709,7.62501
1990-05-15,513.37063,686.21049,1165.74744,629.38169,980.73097,48.71954,6.39758,53.12578,7.60863
1990-05-16,511.28499,683.45602,1156.11736,626.84624,972.60123,48.93508,6.45279,53.36156,7.67452
1990-05-17,512.14706,684.63289,1159.83179,627.91894,975.70511,48.87077,6.43444,53.29201,7.65285
1990-05-18,512.85535,685.60323,1162.85128,628.80251,978.22532,48.82144,6.42005,53.23877,7.6359
1990-05-19,514.53571,687.88322,1170.31512,630.88425,984.47573,48.67905,6.38121,53.08426,7.58993
1990-05-20,517.11927,691.37952,1181.94054,634.07929,994.2188,48.45155,6.32018,52.83716,7.51762
1990-05-21,520.07849,695.38132,1195.34751,637.73694,1005.45757,48.19102,6.25084,52.55407,7.43543
1990-05-22,523.60619,700.14632,1211.45012,642.09374,1018.9605,47.88067,6.16896,52.21672,7.33834
1990-05-23,524.09902,700.82794,1213.52861,642.71273,1020.68924,47.85359,6.16065,52.18768,7.32859
1990-05-24,523.12657,699.55201,1208.82994,641.53578,1016.71589,47.96016,6.18676,52.30445,7.35981
1990-05-25,518.12398,692.90624,1185.58404,635.42939,997.12653,48.43522,6.30799,52.82351,7.5043
1990-05-26,518.5285,693.46893,1187.2374,635.93942,998.49836,48.41549,6.3015,52.80249,7.49672
1990-05-27,520.29377,695.86423,1195.16598,638.12646,1005.13688,48.26785,6.26171,52.64226,7.44961
1990-05-28,522.69847,699.12148,1206.08119,641.10251,1014.28106,48.06141,6.20681,52.41804,7.38455
1990-05-29,525.45636,702.85442,1218.68505,644.5134,1024.84228,47.82414,6.1442,52.16025,7.31034
1990-05-30,529.41501,708.19988,1236.94488,649.40144,1040.15407,47.47954,6.05435,51.78552,7.20375
1990-05-31,535.33099,716.16825,1264.61678,656.69316,1063.3758,46.95521,5.91992,51.21483,7.04413
1990-06-01,535.85476,716.89202,1266.88214,657.35066,1065.26022,46.92678,5.91148,51.18431,7.03422
1990-06-02,538.16058,720.0177,1277.63804,660.20542,1074.26813,46.7412,5.86345,50.98276,6.97731
1990-06-03,542.40526,725.74853,1297.68248,665.44605,1091.07574,46.38811,5.77361,50.59873,6.8707
1990-06-04,544.58486,728.70472,1307.95584,668.14574,1099.6778,46.21795,5.73001,50.41395,6.81904
1990-06-05,542.6962,726.21037,1298.70007,665.84972,1091.86666,46.3949,5.77265,50.60763,6.86997
1990-06-06,538.17115,720.19925,1276.90093,660.32618,1073.49988,46.79778,5.87166,51.04801,6.98805
1990-06-07,536.96852,718.61683,1270.99654,658.86815,1068.51226,46.91952,5.90095,51.18137,7.02306
1990-06-08,531.73536,711.65825,1246.09156,652.47598,1047.53501,47.39273,6.01872,51.69852,7.16349
1990-06-09,532.18064,712.27665,1247.97322,653.03682,1049.09704,47.37057,6.01181,51.67483,7.1554
1990-06-10,533.1644,713.62001,1252.39677,654.26119,1052.79237,47.30018,5.99266,51.59862,7.13277
1990-06-11,534.50477,715.44418,1258.51421,655.92511,1057.90829,47.1982,5.96555,51.48802,7.10068
1990-06-12,540.3283,723.29392,1285.84364,663.10708,1080.83312,46.69929,5.83816,50.94494,6.94937
1990-06-13,537.84493,720.00656,1273.86275,660.08309,1070.72984,46.93021,5.89466,51.19763,7.01683
1990-06-14,536.03249,717.61217,1265.102,657.87928,1063.338,47.10497,5.93731,51.38895,7.06779
1990-06-15,536.464,718.2122,1266.9322,658.42336,1064.85629,47.08427,5.93084,51.36686,7.06022
1990-06-16,532.5546,713.02089,1248.33011,653.65267,1049.18396,47.44335,6.02005,51.75949,7.16666
1990-06-17,524.52883,702.32575,1210.59627,643.83415,1017.42579,48.17399,6.20419,52.55769,7.38618
1990-06-18,520.71792,697.2645,1192.87183,639.18344,1002.49399,48.54053,6.29728,52.9585,7.49726
1990-06-19,522.86526,700.17883,1202.56811,641.8441,1010.60952,48.35734,6.24839,52.75951,7.4393
1990-06-20,525.47146,703.71187,1214.4295,645.07109,1020.54041,48.13279,6.18903,52.5155,7.3689
1990-06-21,527.28276,706.17279,1222.64761,647.31734,1027.41597,47.98371,6.14937,52.35362,7.3219
1990-06-22,518.92605,695.03148,1183.79448,637.0907,994.72313,48.75955,6.34695,53.20123,7.55747
1990-06-23,517.23795,692.80056,1175.92856,635.03751,988.08784,48.93534,6.39138,53.39372,7.61057
1990-06-24,515.78212,690.87885,1169.13743,633.26854,982.3576,49.09069,6.4306,53.56388,7.65745
1990-06-25,514.35949,689.00109,1162.51314,631.53965,976.76802,49.24402,6.46938,53.73181,7.70382
1990-06-26,512.97441,687.1736,1156.07665,629.85713,971.33675,49.39473,6.50759,53.8969,7.74949
1990-06-27,515.0908,690.0467,1165.47556,632.48033,979.20148,49.20848,6.45709,53.69457,7.68962
1990-06-28,519.15756,695.5445,1183.77447,637.50563,994.5336,48.83672,6.35812,53.29008,7.57208
1990-06-29,518.81699,695.10945,1182.01504,637.10118,993.03723,48.88755,6.36995,53.34603,7.58632
1990-06-30,518.5619,694.78882,1180.64662,636.80124,991.86958,48.93038,6.37972,53.39325,7.59808
1990-07-01,518.34153,694.51454,1179.43785,636.54426,990.83614,48.96995,6.38863,53.43691,7.60884
1990-07-02,518.0887,694.19662,1178.08247,636.24721,989.67953,49.0126,6.39836,53.48394,7.62057
1990-07-03,517.79455,693.82359,1176.53984,635.89934,988.36558,49.05922,6.40913,53.5353,7.63353
1990-07-04,513.80025,688.51306,1158.25384,631.02099,972.96915,49.45501,6.51114,53.96814,7.7553
1990-07-05,509.80595,683.20192,1140.11155,626.14185,957.69448,49.85709,6.61558,54.40787,7.87996
1990-07-06,514.58175,689.6529,1161.37527,632.04025,975.51348,49.40693,6.49466,53.91784,7.73629
1990-07-07,514.59364,689.68933,1161.22566,632.06801,975.37029,49.42478,6.49793,53.9378,7.74032
1990-07-08,514.33949,689.36959,1159.87608,631.76913,974.21902,49.4682,6.50792,53.98568,7.75236
1990-07-09,513.86911,688.76053,1157.55363,631.20514,972.25012,49.53249,6.5234,54.05634,7.77095
1990-07-10,508.37426,681.43977,1132.67264,624.48421,951.31498,50.07972,6.66609,54.65457,7.94122
1990-07-11,517.86889,694.22461,1174.9057,636.1846,986.7375,49.16112,6.42006,53.65346,7.64854
1990-07-12,526.67409,706.08669,1214.77759,647.03888,1020.17442,48.34173,6.20462,52.76052,7.39226
1990-07-13,522.59507,700.66054,1195.82078,642.05523,1004.21819,48.73334,6.30378,53.18888,7.51066
1990-07-14,523.96808,702.53138,1201.92565,643.76133,1009.31903,48.62349,6.27397,53.06967,7.47534
1990-07-15,527.17899,706.88362,1216.53469,647.73673,1021.54653,48.3425,6.20008,52.76405,7.38759
1990-07-16,528.53596,708.73368,1222.61526,649.42344,1026.62644,48.23612,6.17142,52.6486,7.35364
1990-07-17,526.98276,706.6804,1215.24424,647.53424,1020.4117,48.39588,6.21094,52.82363,7.40091
1990-07-18,517.51927,694.04217,1171.49252,635.93915,983.62921,49.28141,6.43687,53.79135,7.67045
1990-07-19,520.4932,698.07618,1184.83667,639.623,994.79497,49.01534,6.36596,53.50198,7.58625
1990-07-20,514.95212,690.68948,1159.48514,632.84261,973.47174,49.55419,6.50454,54.09118,7.75168
1990-07-21,509.78991,683.80887,1136.1138,626.52666,953.81318,50.06825,6.63807,54.65332,7.9111
1990-07-22,504.86561,677.24679,1114.0429,620.50253,935.24821,50.56937,6.76949,55.20135,8.06803
1990-07-23,501.29886,672.50196,1098.1727,616.14442,921.89256,50.94451,6.86845,55.61181,8.18625
1990-07-24,500.58792,671.57016,1094.87356,615.28469,919.10484,51.03608,6.89164,55.71231,8.21405
1990-07-25,502.26111,673.84804,1102.04491,617.3625,925.09793,50.884,6.84907,55.54712,8.16355
1990-07-26,500.67848,671.75381,1094.93807,615.43584,919.10864,51.06305,6.89577,55.74328,8.21943
